vin,body_type,daysonmarket,fleet,frame_damaged,fuel_type,has_accidents,horsepower,isCab,make_name,maximum_seating,mileage,model_name,price,transmission,wheel_system,year
ZASFAKNN3J7B80856,SUV / Crossover,20,FALSE,FALSE,Gasoline,FALSE,280,FALSE,Alfa Romeo,5 seats,13197,Stelvio,32695,A,AWD,2018
1FTER4FH7LLA41521,Pickup Truck,84,,,Gasoline,,270,,Ford,5 seats,2,Ranger,35449,A,4WD,2020
4S4BSANC3J3385125,Wagon,67,FALSE,FALSE,Gasoline,FALSE,175,FALSE,Subaru,5 seats,14022,Outback,22995,A,AWD,2018
WDDVP9AB1HJ016080,Wagon,35,FALSE,FALSE,Electric,FALSE,,FALSE,Mercedes-Benz,,17754,B-Class,15995,A,FWD,2017
ZACNJBC14LPL70382,SUV / Crossover,76,,,Gasoline,,177,,Jeep,5 seats,0,Renegade,25510,A,4WD,2020
4S4BSACC4J3332033,Wagon,47,FALSE,FALSE,Gasoline,FALSE,175,FALSE,Subaru,5 seats,9761,Outback,19995,CVT,AWD,2018
3FA6P0HDXLR259778,Sedan,21,FALSE,FALSE,Gasoline,FALSE,175,FALSE,Ford,5 seats,0,Fusion,25663,A,FWD,2020
4S3GTAB61L3730564,Hatchback,6,,,Gasoline,,152,,Subaru,5 seats,5,Impreza,20892,CVT,AWD,2020
4S4BTAEC1L3246403,SUV / Crossover,26,,,Gasoline,,182,,Subaru,5 seats,5,Outback,31349,CVT,AWD,2020
2HKRW2H89HH640492,SUV / Crossover,32,FALSE,TRUE,Gasoline,FALSE,190,FALSE,Honda,5 seats,18790,CR-V,22995,CVT,AWD,2017
1C4RJFDJ4CC121126,SUV / Crossover,117,TRUE,FALSE,Gasoline,FALSE,470,FALSE,Jeep,5 seats,110565,Grand Cherokee,28995,A,4WD,2012
1N6AD07W57C418580,Pickup Truck,20,FALSE,FALSE,Gasoline,FALSE,261,FALSE,Nissan,5 seats,154862,Frontier,10995,A,4WD,2007
1G1YY36W885125537,Convertible,22,FALSE,FALSE,Gasoline,TRUE,430,FALSE,Chevrolet,2 seats,121442,Corvette,22495,M,RWD,2008
3LN6L5D93HR601403,Sedan,96,FALSE,FALSE,Gasoline,FALSE,245,FALSE,Lincoln,5 seats,48762,MKZ,17490,A,AWD,2017
1FMCU9G67LUB78108,SUV / Crossover,53,,,Gasoline,,180,,Ford,5 seats,0,Escape,30724,A,AWD,2020
JF2GTABC9JH232300,SUV / Crossover,7,FALSE,FALSE,Gasoline,FALSE,152,FALSE,Subaru,5 seats,60928,Crosstrek,18351,CVT,AWD,2018
3D7MX49A07G847516,Pickup Truck,322,FALSE,FALSE,,TRUE,350,FALSE,Dodge,,212251,RAM 3500,22995,A,4WD,2007
JM3KE2CY2G0917434,SUV / Crossover,26,FALSE,FALSE,Gasoline,FALSE,184,FALSE,Mazda,5 seats,35389,CX-5,15995,A,FWD,2016
4S3GTAB63L3730484,Hatchback,11,,,Gasoline,,152,,Subaru,5 seats,8,Impreza,20892,CVT,AWD,2020
LRBFXBSA9HD093966,SUV / Crossover,63,FALSE,FALSE,Gasoline,FALSE,197,FALSE,Buick,5 seats,2933,Envision,27000,,FWD,2017
JN1BJ0RP0GM230407,SUV / Crossover,15,FALSE,TRUE,Gasoline,TRUE,325,FALSE,INFINITI,5 seats,45483,QX50,15995,A,RWD,2016
1FMSK8DH5LGC88767,SUV / Crossover,20,,,Gasoline,,300,,Ford,7 seats,18,Explorer,35262,A,AWD,2020
3GNKBBRA3KS636019,SUV / Crossover,356,FALSE,FALSE,Gasoline,FALSE,193,FALSE,Chevrolet,5 seats,1017,Blazer,29995,,FWD,2019
NM0LS7E24L1473454,Van,91,FALSE,FALSE,Gasoline,FALSE,169,FALSE,Ford,2 seats,0,Transit Connect,25628,A,FWD,2020
1G1BE5SM5H7131153,Sedan,110,FALSE,FALSE,Gasoline,FALSE,153,FALSE,Chevrolet,5 seats,19131,Cruze,15695,,FWD,2017
WBA4J1C58JBG76195,Sedan,122,FALSE,FALSE,Gasoline,TRUE,248,FALSE,BMW,5 seats,86957,4 Series,20995,A,RWD,2018
2FMPK4J94LBB06690,SUV / Crossover,45,,,Gasoline,,250,,Ford,5 seats,0,Edge,39421,A,AWD,2020
1FTEW1E44LFB74449,Pickup Truck,160,,,Gasoline,,375,,Ford,5 seats,6,F-150,61261,A,4WD,2020
1FTEW1EG3LFA75387,Pickup Truck,201,,,Gasoline,,450,,Ford,5 seats,4800,F-150,73200,A,4WD,2020
4S3GKAB68J3624158,Sedan,14,FALSE,FALSE,Gasoline,FALSE,152,FALSE,Subaru,5 seats,11094,Impreza,18000,CVT,AWD,2018
1FMCU9G65LUC05743,SUV / Crossover,17,,,Gasoline,,180,,Ford,5 seats,0,Escape,30724,A,AWD,2020
JF2GTAJC7JH322398,SUV / Crossover,27,FALSE,FALSE,Gasoline,FALSE,152,FALSE,Subaru,5 seats,15288,Crosstrek,22995,CVT,AWD,2018
WBA6A0C54ED317713,Sedan,48,FALSE,FALSE,Gasoline,FALSE,315,FALSE,BMW,5 seats,68663,6 Series,25995,A,RWD,2014
4S4BTAEC0L3256727,SUV / Crossover,6,,,Gasoline,,182,,Subaru,5 seats,5,Outback,31349,CVT,AWD,2020
JM1BPBEMXK1114743,Hatchback,39,FALSE,FALSE,Gasoline,FALSE,186,FALSE,Mazda,5 seats,20527,MAZDA3,19995,A,AWD,2019
3C4NJDDB6HT632005,SUV / Crossover,20,FALSE,FALSE,Gasoline,FALSE,180,FALSE,Jeep,5 seats,7375,Compass,24495,A,4WD,2017
NM0LS7AN0CT083729,Van,18,FALSE,FALSE,Gasoline,FALSE,136,FALSE,Ford,2 seats,31980,Transit Connect,9999,A,FWD,2012
JF1VA1G6XF9803847,Sedan,62,FALSE,FALSE,Gasoline,FALSE,268,FALSE,Subaru,5 seats,108546,WRX,19995,M,AWD,2015
WBA4B3C54GG344241,Sedan,42,FALSE,FALSE,Gasoline,FALSE,300,FALSE,BMW,5 seats,95018,4 Series,22995,A,AWD,2016
2GNAXSEV6J6157290,SUV / Crossover,33,FALSE,FALSE,Gasoline,TRUE,170,FALSE,Chevrolet,5 seats,99981,Equinox,15420,A,4WD,2018
WBY7Z2C58JVE64697,Wagon,33,FALSE,FALSE,Electric,FALSE,,FALSE,BMW,,11442,i3,19995,A,RWD,2018
JF1VA1A68J9807235,Sedan,27,FALSE,FALSE,Gasoline,FALSE,268,FALSE,Subaru,5 seats,25345,WRX,22995,M,AWD,2018
ZACNJBC12LPL76892,SUV / Crossover,60,,,Gasoline,,177,,Jeep,5 seats,0,Renegade,25510,A,4WD,2020
1N4AL3AP9DN554340,Sedan,42,FALSE,FALSE,Gasoline,FALSE,182,FALSE,Nissan,5 seats,145675,Altima,9495,A,FWD,2013
1C4PJMCSXHW658899,SUV / Crossover,261,FALSE,FALSE,Gasoline,FALSE,271,FALSE,Jeep,5 seats,15136,Cherokee,20995,A,4WD,2017
1GKFK13088J152981,SUV / Crossover,10,FALSE,FALSE,Flex Fuel Vehicle,FALSE,320,FALSE,GMC,9 seats,119702,Yukon,7995,A,4WD,2008
JF2SKAUC9LH586671,SUV / Crossover,11,,,Gasoline,,182,,Subaru,5 seats,4,Forester,32192,CVT,AWD,2020
4S4BSAFC2H3373766,Wagon,36,FALSE,FALSE,Gasoline,FALSE,175,FALSE,Subaru,5 seats,112151,Outback,14000,CVT,AWD,2017
KNDJ23AU4L7005232,SUV / Crossover,4,FALSE,FALSE,Gasoline,FALSE,147,FALSE,Kia,5 seats,4823,Soul,15995,CVT,FWD,2020
4S3GKAD69L3605845,Sedan,31,FALSE,FALSE,Gasoline,FALSE,152,FALSE,Subaru,5 seats,4773,Impreza,21352,CVT,AWD,2020
2V4RW3D10AR274211,Minivan,76,FALSE,FALSE,Gasoline,FALSE,,FALSE,Volkswagen,,113032,Routan,8295,A,,2010
1FA6P8CF1F5431405,Coupe,31,FALSE,FALSE,Gasoline,TRUE,435,FALSE,Ford,4 seats,66474,Mustang,26995,A,RWD,2015
ZACNJBD11LPL76882,SUV / Crossover,59,,,Gasoline,,177,,Jeep,5 seats,0,Renegade,25687,A,4WD,2020
5N1AT2MV2HC845435,SUV / Crossover,46,FALSE,FALSE,Gasoline,TRUE,170,FALSE,Nissan,7 seats,29632,Rogue,18497,CVT,AWD,2017
1FA6P8TH5H5275356,Coupe,25,FALSE,TRUE,Gasoline,TRUE,310,FALSE,Ford,4 seats,7618,Mustang,22995,A,RWD,2017
1C4NJRFB3HD128995,SUV / Crossover,12,FALSE,TRUE,Gasoline,TRUE,172,FALSE,Jeep,5 seats,31440,Patriot,15995,A,4WD,2017
4S3GKAV64L3613608,Sedan,6,,,Gasoline,,152,,Subaru,5 seats,5,Impreza,22476,CVT,AWD,2020
1FBZX2ZM7JKA29171,Van,28,TRUE,FALSE,Gasoline,TRUE,310,TRUE,Ford,15 seats,74961,Transit Passenger,23995,A,RWD,2018
5TBBV54178S496989,Pickup Truck,11,FALSE,FALSE,Gasoline,TRUE,381,FALSE,Toyota,6 seats,115750,Tundra,16988,A,4WD,2008
JN8AZ2NE9B9003301,SUV / Crossover,48,FALSE,FALSE,Gasoline,FALSE,400,FALSE,INFINITI,7 seats,143192,QX56,17695,A,4WD,2011
1N4AL3AP4FC200773,Sedan,36,FALSE,FALSE,Gasoline,FALSE,182,FALSE,Nissan,5 seats,79168,Altima,8495,A,FWD,2015
JF2SJAEC0JH439895,SUV / Crossover,54,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Subaru,5 seats,55936,Forester,19134,CVT,AWD,2018
WBA6B4C53DD098262,Sedan,76,FALSE,FALSE,Gasoline,FALSE,445,FALSE,BMW,5 seats,79767,6 Series,25995,A,AWD,2013
JF2SKAXC1LH483496,SUV / Crossover,221,,,Gasoline,,182,,Subaru,5 seats,4,Forester,33954,CVT,AWD,2020
1C4RJFCG6HC738430,SUV / Crossover,49,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Jeep,5 seats,38416,Grand Cherokee,28975,A,4WD,2017
JF2GTABC5JH221813,SUV / Crossover,27,FALSE,FALSE,Gasoline,FALSE,152,FALSE,Subaru,5 seats,29750,Crosstrek,19995,CVT,AWD,2018
1FTEW1E4XLFB83530,Pickup Truck,71,,,Gasoline,,375,,Ford,5 seats,6,F-150,61807,A,4WD,2020
1J8HR78317C658430,SUV / Crossover,46,FALSE,FALSE,Gasoline,TRUE,420,FALSE,Jeep,5 seats,121825,Grand Cherokee,18995,A,4WD,2007
3C4NJDCB3LT240786,SUV / Crossover,32,,,Gasoline,,180,,Jeep,5 seats,0,Compass,26614,A,4WD,2020
4S3BNAF63H3057170,Sedan,36,FALSE,FALSE,Gasoline,FALSE,175,FALSE,Subaru,5 seats,15537,Legacy,17413,CVT,AWD,2017
1C4PJMDB3HW530700,SUV / Crossover,33,FALSE,FALSE,Gasoline,TRUE,180,FALSE,Jeep,5 seats,44620,Cherokee,19595,A,4WD,2017
SALVP2BG5GH145756,SUV / Crossover,188,FALSE,FALSE,Gasoline,TRUE,240,FALSE,Land Rover,5 seats,50564,Range Rover Evoque,24995,A,AWD,2016
3VV2B7AX7JM125729,SUV / Crossover,22,FALSE,FALSE,Gasoline,FALSE,184,FALSE,Volkswagen,7 seats,9555,Tiguan,22995,A,AWD,2018
1C4PJMLX0LD646907,SUV / Crossover,20,,,Gasoline,,271,,Jeep,5 seats,0,Cherokee,31007,A,4WD,2020
JF2GTACC8M9207319,SUV / Crossover,13,,,Gasoline,,152,,Subaru,5 seats,5,Crosstrek,23851,M,AWD,2021
5LMFU28578LJ13327,SUV / Crossover,18,FALSE,FALSE,Gasoline,TRUE,300,FALSE,Lincoln,8 seats,115865,Navigator,8995,A,4WD,2008
5NPEC4AC2BH003811,Sedan,930,FALSE,FALSE,Gasoline,TRUE,200,FALSE,Hyundai,5 seats,93273,Sonata,10495,A,FWD,2011
JF2SJAEC4HH562240,SUV / Crossover,48,FALSE,TRUE,Gasoline,TRUE,170,FALSE,Subaru,5 seats,41674,Forester,16495,CVT,AWD,2017
1FMJU2AT8LEA26345,SUV / Crossover,201,,,Gasoline,,375,,Ford,8 seats,10,Expedition,73685,A,4WD,2020
1FMJK1JT2LEA50110,SUV / Crossover,85,FALSE,FALSE,Gasoline,FALSE,375,FALSE,Ford,8 seats,6,Expedition,62531,A,4WD,2020
JTMBF4DV5CD043685,SUV / Crossover,84,FALSE,FALSE,Gasoline,FALSE,179,FALSE,Toyota,8 seats,115280,RAV4,8999,A,4WD,2012
1J4AA2D18BL580979,SUV / Crossover,12,FALSE,FALSE,Gasoline,TRUE,202,FALSE,Jeep,4 seats,73882,Wrangler,15495,M,4WD,2011
4S4BTANC9L3241420,SUV / Crossover,39,,,Gasoline,,182,,Subaru,5 seats,3,Outback,34684,CVT,AWD,2020
3VWH17AU9HM523100,Wagon,19,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Volkswagen,5 seats,4740,Golf Alltrack,19995,A,AWD,2017
1GCVKREC7GZ119967,Pickup Truck,25,FALSE,FALSE,Gasoline,FALSE,355,FALSE,Chevrolet,6 seats,92465,Silverado 1500,24000,A,4WD,2016
2C3CCAGG3KH632085,Sedan,14,TRUE,TRUE,Gasoline,TRUE,300,TRUE,Chrysler,5 seats,17660,300,22995,A,AWD,2019
1FMCU9G61LUA00873,SUV / Crossover,26,FALSE,FALSE,Gasoline,FALSE,180,FALSE,Ford,5 seats,9951,Escape,23995,A,AWD,2020
KMHD04LB9HU362222,Sedan,69,FALSE,FALSE,Gasoline,TRUE,201,FALSE,Hyundai,5 seats,70398,Elantra,12735,A,FWD,2017
KL4CJBSB2HB178815,SUV / Crossover,34,FALSE,FALSE,Gasoline,FALSE,153,FALSE,Buick,5 seats,15041,Encore,17987,A,FWD,2017
4S3GKAL65L3613474,Sedan,6,,,Gasoline,,152,,Subaru,5 seats,5,Impreza,23814,CVT,AWD,2020
2GNAXSEV0J6269230,SUV / Crossover,56,TRUE,TRUE,Gasoline,FALSE,170,TRUE,Chevrolet,5 seats,41282,Equinox,16495,A,4WD,2018
1FM5K8GT0FGA17374,SUV / Crossover,77,FALSE,FALSE,Gasoline,FALSE,365,FALSE,Ford,7 seats,108357,Explorer,21995,A,AWD,2015
2T3RFREVXHW651299,SUV / Crossover,26,FALSE,TRUE,Gasoline,TRUE,176,FALSE,Toyota,5 seats,21744,RAV4,19995,A,AWD,2017
1FTEW1EG2LFB41153,Pickup Truck,201,,,Gasoline,,450,,Ford,5 seats,10,F-150,73200,A,4WD,2020
1C4RJFAG1HC819435,SUV / Crossover,47,FALSE,FALSE,Gasoline,TRUE,295,FALSE,Jeep,5 seats,21943,Grand Cherokee,24695,A,4WD,2017
4S4BTANC3L3241154,SUV / Crossover,39,,,Gasoline,,182,,Subaru,5 seats,3,Outback,34684,CVT,AWD,2020
3C4NJDCB6LT245724,SUV / Crossover,32,,,Gasoline,,180,,Jeep,5 seats,0,Compass,26839,A,4WD,2020
WBA6B2C50DDG66765,Sedan,84,FALSE,FALSE,Gasoline,FALSE,445,FALSE,BMW,5 seats,94155,6 Series,26995,A,RWD,2013
3FA6P0T99GR373215,Sedan,26,FALSE,FALSE,Gasoline,FALSE,240,FALSE,Ford,5 seats,22125,Fusion,15742,A,AWD,2016
1FMCU0J95JUB22986,SUV / Crossover,22,FALSE,FALSE,Gasoline,FALSE,245,FALSE,Ford,5 seats,42729,Escape,17995,A,FWD,2018
JF2GTABC5M8212081,SUV / Crossover,6,,,Gasoline,,152,,Subaru,5 seats,4,Crosstrek,24024,CVT,AWD,2021
55SWF4KB2FU038238,Sedan,60,FALSE,FALSE,Gasoline,FALSE,241,FALSE,Mercedes-Benz,5 seats,36338,C-Class,22995,A,AWD,2015
3VW5T7AU5KM006784,Hatchback,8,FALSE,FALSE,Gasoline,FALSE,228,FALSE,Volkswagen,5 seats,3393,GTI,22995,M,FWD,2019
ZFBERFAT7F6198902,Van,18,FALSE,FALSE,Gasoline,FALSE,178,FALSE,RAM,2 seats,104100,ProMaster City,10495,A,FWD,2015
1D4RE3GG1BC693338,SUV / Crossover,5,FALSE,FALSE,Gasoline,FALSE,290,FALSE,Dodge,5 seats,125949,Durango,13495,A,AWD,2011
1FMSK8DH6LGD04572,SUV / Crossover,6,,,Gasoline,,300,,Ford,7 seats,0,Explorer,46972,A,AWD,2020
3CZRU6H36HG707649,SUV / Crossover,42,FALSE,TRUE,Gasoline,FALSE,141,FALSE,Honda,5 seats,19766,HR-V,16495,CVT,AWD,2017
JF2SJAXCXGH418218,SUV / Crossover,13,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Subaru,5 seats,96460,Forester,15412,CVT,AWD,2016
1FTWW31R18ED24760,Pickup Truck,6,FALSE,FALSE,Diesel,FALSE,350,FALSE,Ford,6 seats,151956,F-350 Super Duty,24995,A,4WD,2008
1FMCU9H6XLUB17026,SUV / Crossover,12,TRUE,FALSE,Gasoline,FALSE,180,TRUE,Ford,5 seats,7665,Escape,25995,A,AWD,2020
3C4NJDCB6LT245741,SUV / Crossover,32,,,Gasoline,,180,,Jeep,5 seats,0,Compass,26839,A,4WD,2020
1C6RR7LT1ES133137,Pickup Truck,28,FALSE,FALSE,Gasoline,TRUE,395,FALSE,RAM,6 seats,86845,1500,23474,A,4WD,2014
3FA6P0HD1LR259670,Sedan,4,FALSE,FALSE,Gasoline,FALSE,175,FALSE,Ford,5 seats,0,Fusion,24680,A,FWD,2020
2GNAXJEV7J6298749,SUV / Crossover,21,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Chevrolet,5 seats,17585,Equinox,20987,A,FWD,2018
1FMCU0H61LUA37089,SUV / Crossover,97,TRUE,FALSE,Gasoline,FALSE,180,TRUE,Ford,5 seats,6097,Escape,24995,A,FWD,2020
1FMFU18507LA79453,SUV / Crossover,18,FALSE,FALSE,Gasoline,TRUE,300,FALSE,Ford,8 seats,135608,Expedition,6999,A,4WD,2007
1FMSK8DH6LGC78314,SUV / Crossover,53,,,Gasoline,,300,,Ford,7 seats,0,Explorer,39441,A,AWD,2020
2FMHK6DTXKBA02601,SUV / Crossover,350,FALSE,FALSE,Gasoline,FALSE,365,FALSE,Ford,7 seats,23636,Flex,29995,A,AWD,2019
5NPDH4AE8BH052977,Sedan,42,TRUE,FALSE,Gasoline,FALSE,148,FALSE,Hyundai,5 seats,150740,Elantra,5495,A,FWD,2011
3VV3B7AXXJM039965,SUV / Crossover,12,FALSE,FALSE,Gasoline,FALSE,184,FALSE,Volkswagen,7 seats,7136,Tiguan,19995,A,FWD,2018
2C4RC1BG5DR815997,Minivan,32,FALSE,FALSE,Flex Fuel Vehicle,FALSE,283,FALSE,Chrysler,7 seats,97103,Town & Country,12495,A,FWD,2013
3C4PDCAB3JT382954,SUV / Crossover,15,FALSE,TRUE,Gasoline,FALSE,173,FALSE,Dodge,7 seats,8925,Journey,16495,A,FWD,2018
4S3GKAD61L3613518,Sedan,6,,,Gasoline,,152,,Subaru,5 seats,5,Impreza,24225,CVT,AWD,2020
1C4NJDCB9FD340255,SUV / Crossover,18,FALSE,FALSE,Gasoline,FALSE,172,FALSE,Jeep,5 seats,47304,Compass,14195,A,4WD,2015
LRBFXESX1HD236706,SUV / Crossover,64,FALSE,TRUE,Gasoline,TRUE,252,FALSE,Buick,5 seats,30085,Envision,20995,A,AWD,2017
4S4BTANC8L3244812,SUV / Crossover,29,,,Gasoline,,182,,Subaru,5 seats,6,Outback,34684,CVT,AWD,2020
SALSK25419A197450,SUV / Crossover,32,FALSE,FALSE,Gasoline,TRUE,300,FALSE,Land Rover,5 seats,121663,Range Rover Sport,14495,A,4WD,2009
1N4AA6AP5HC407831,Sedan,5,FALSE,TRUE,Gasoline,FALSE,300,FALSE,Nissan,5 seats,18841,Maxima,22995,CVT,FWD,2017
SALGS2TF3FA227361,SUV / Crossover,126,FALSE,FALSE,Flex Fuel Vehicle,FALSE,510,FALSE,Land Rover,5 seats,86995,Range Rover,37995,A,4WD,2015
3FA6P0HD8LR257480,Sedan,56,FALSE,FALSE,Gasoline,FALSE,175,FALSE,Ford,5 seats,0,Fusion,24691,A,FWD,2020
4S3GTAL61L3730188,Hatchback,13,,,Gasoline,,152,,Subaru,5 seats,3,Impreza,24235,CVT,AWD,2020
4S4WMAFD8M3400614,,33,,,Gasoline,,,,Subaru,,234,Ascent,35489,CVT,,2021
4S3GKAB62J3606822,Sedan,47,FALSE,FALSE,Gasoline,FALSE,152,FALSE,Subaru,5 seats,25464,Impreza,17354,CVT,AWD,2018
3GCUYEED4LG212497,Pickup Truck,246,,,Gasoline,,420,,Chevrolet,6 seats,2,Silverado 1500,48355,A,4WD,2020
4S4BTANC7L3244994,SUV / Crossover,29,,,Gasoline,,182,,Subaru,5 seats,5,Outback,34684,CVT,AWD,2020
1FMCU9G68LUB64847,SUV / Crossover,45,,,Gasoline,,180,,Ford,5 seats,0,Escape,27440,A,AWD,2020
1C4RJFCT8FC779006,SUV / Crossover,50,FALSE,FALSE,Gasoline,FALSE,360,FALSE,Jeep,5 seats,70800,Grand Cherokee,22295,A,4WD,2015
1C4RJFDJXCC106436,SUV / Crossover,94,FALSE,FALSE,Gasoline,TRUE,470,FALSE,Jeep,5 seats,119125,Grand Cherokee,27995,A,4WD,2012
2C3CCAGGXHH506881,Sedan,33,FALSE,FALSE,Gasoline,FALSE,300,FALSE,Chrysler,5 seats,23642,300,25495,A,AWD,2017
2FMEK63C79BA46036,SUV / Crossover,42,FALSE,FALSE,Gasoline,FALSE,262,FALSE,Ford,7 seats,119450,Flex,7995,A,AWD,2009
WBA6B8C51ED452451,Sedan,19,TRUE,FALSE,Gasoline,TRUE,315,FALSE,BMW,5 seats,138339,6 Series,22995,A,AWD,2014
4S4WMACD4M3405216,,13,,,Gasoline,,,,Subaru,,3,Ascent,35508,CVT,,2021
3C4NJDCB4LT245737,SUV / Crossover,32,,,Gasoline,,180,,Jeep,5 seats,0,Compass,26839,A,4WD,2020
JF2SJAWC2JH440562,SUV / Crossover,14,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Subaru,5 seats,18528,Forester,26571,CVT,AWD,2018
1N4AL3AP7DC118193,Sedan,42,FALSE,FALSE,Gasoline,FALSE,182,FALSE,Nissan,5 seats,111509,Altima,7495,A,FWD,2013
1FTFW1ET8EKF49961,Pickup Truck,40,FALSE,FALSE,,TRUE,411,FALSE,Ford,6 seats,150031,F-150,21995,A,4WD,2014
2C3KK53V59H629029,Sedan,4,FALSE,FALSE,Gasoline,FALSE,250,FALSE,Chrysler,5 seats,104739,300,8795,A,AWD,2009
1FMJU2AT1LEA64743,SUV / Crossover,22,,,Gasoline,,375,,Ford,8 seats,5,Expedition,73825,A,4WD,2020
2C4RC1EG4HR657766,Minivan,68,FALSE,FALSE,Gasoline,FALSE,287,FALSE,Chrysler,8 seats,41084,Pacifica,21795,A,FWD,2017
3GKALTEVXKL117628,SUV / Crossover,40,FALSE,FALSE,Gasoline,FALSE,252,FALSE,GMC,5 seats,24549,Terrain,24500,,4WD,2019
3FA6P0K90GR112153,Sedan,70,FALSE,FALSE,Gasoline,FALSE,240,FALSE,Ford,5 seats,68251,Fusion,14995,A,FWD,2016
JM3KFBCM5J1405498,SUV / Crossover,32,FALSE,FALSE,Gasoline,TRUE,187,FALSE,Mazda,5 seats,47560,CX-5,16995,A,AWD,2018
JF2GTAPC1M8207274,SUV / Crossover,13,,,Gasoline,,152,,Subaru,5 seats,5,Crosstrek,24989,CVT,AWD,2021
JF2GTABC7J9263233,SUV / Crossover,27,FALSE,FALSE,Gasoline,FALSE,152,FALSE,Subaru,5 seats,11205,Crosstrek,20995,M,AWD,2018
1FM5K7DH3HGE27938,SUV / Crossover,63,FALSE,TRUE,Gasoline,FALSE,280,FALSE,Ford,7 seats,35905,Explorer,20995,A,FWD,2017
1FADP3K28FL297609,Hatchback,3,FALSE,FALSE,Flex Fuel Vehicle,FALSE,160,FALSE,Ford,5 seats,21959,Focus,9995,A,FWD,2015
5UXKR2C55G0H41774,SUV / Crossover,87,TRUE,FALSE,Gasoline,TRUE,300,TRUE,BMW,5 seats,74997,X5,26995,A,RWD,2016
JTMRJREV0GD019390,SUV / Crossover,84,FALSE,FALSE,Hybrid,TRUE,194,FALSE,Toyota,5 seats,130000,RAV4 Hybrid,13995,A,AWD,2016
ZAM57XSA2F1156264,Sedan,52,FALSE,FALSE,Gasoline,FALSE,345,FALSE,Maserati,5 seats,52497,Ghibli,28995,A,RWD,2015
JF1VA1C68J9810777,Sedan,27,FALSE,FALSE,Gasoline,FALSE,268,FALSE,Subaru,5 seats,20125,WRX,23495,A,AWD,2018
3C4NJDCB6LT240782,SUV / Crossover,32,,,Gasoline,,180,,Jeep,5 seats,0,Compass,26839,A,4WD,2020
1HGCR2F56HA308346,Sedan,64,FALSE,TRUE,Gasoline,TRUE,189,FALSE,Honda,5 seats,29170,Accord,16995,CVT,FWD,2017
2FMPK4J99LBA86159,SUV / Crossover,88,,,Gasoline,,250,,Ford,5 seats,6,Edge,30520,A,AWD,2020
1G1BE5SM7J7133394,Sedan,40,FALSE,FALSE,Gasoline,FALSE,153,FALSE,Chevrolet,5 seats,29484,Cruze,18000,,FWD,2018
5J6RM4H73DL013957,SUV / Crossover,33,FALSE,FALSE,Gasoline,FALSE,185,FALSE,Honda,5 seats,131447,CR-V,14495,A,AWD,2013
5UXKR0C56J0Y04762,SUV / Crossover,60,FALSE,FALSE,Gasoline,FALSE,300,FALSE,BMW,7 seats,14148,X5,43852,A,AWD,2018
1GYKNDRS1HZ247776,SUV / Crossover,19,FALSE,FALSE,Gasoline,TRUE,310,FALSE,Cadillac,5 seats,48309,XT5,25990,A,4WD,2017
1FMCU9G68LUB64833,SUV / Crossover,42,,,Gasoline,,180,,Ford,5 seats,0,Escape,27440,A,AWD,2020
4S3GTAD67L3728556,Hatchback,6,,,Gasoline,,152,,Subaru,5 seats,5,Impreza,24645,CVT,AWD,2020
4S4BTGKD7L3248706,SUV / Crossover,19,,,Gasoline,,260,,Subaru,5 seats,3,Outback,35877,CVT,AWD,2020
1FTEW1EP0LFB65208,Pickup Truck,55,,,Gasoline,,375,,Ford,6 seats,43,F-150,37575,A,4WD,2020
5UXKR2C51F0H39308,SUV / Crossover,70,TRUE,FALSE,Gasoline,TRUE,300,TRUE,BMW,5 seats,55565,X5,24995,A,RWD,2015
1N4AL3AP2EC118278,Sedan,3,TRUE,FALSE,Gasoline,TRUE,182,FALSE,Nissan,5 seats,126143,Altima,7995,CVT,FWD,2014
JF2GTAPC3M8208474,SUV / Crossover,13,,,Gasoline,,152,,Subaru,5 seats,5,Crosstrek,24989,CVT,AWD,2021
JF1VA1B62H9818806,Sedan,69,FALSE,FALSE,Gasoline,TRUE,268,FALSE,Subaru,5 seats,70232,WRX,21995,A,AWD,2017
1FT8W3BN3LED51715,Pickup Truck,71,FALSE,FALSE,,FALSE,430,FALSE,Ford,6 seats,6,F-350 Super Duty,64685,A,4WD,2020
1FTEW1EG4LFB03522,Pickup Truck,201,,,Gasoline,,450,,Ford,5 seats,17,F-150,73795,A,4WD,2020
4S4BTGKD6L3248700,SUV / Crossover,13,,,Gasoline,,260,,Subaru,5 seats,5,Outback,35877,CVT,AWD,2020
1FT7W2BT5KEG62646,Pickup Truck,327,FALSE,FALSE,Biodiesel,FALSE,450,FALSE,Ford,6 seats,10,F-250 Super Duty,66477,A,4WD,2019
JTNKARJE8JJ558500,Hatchback,17,FALSE,FALSE,Gasoline,TRUE,137,FALSE,Toyota,5 seats,26557,Corolla iM,16432,CVT,FWD,2018
JF2GTABC5JG321139,SUV / Crossover,19,FALSE,FALSE,Gasoline,FALSE,152,FALSE,Subaru,5 seats,1409,Crosstrek,20995,M,AWD,2018
